Date	Open	Change %
02/26/2020	3,139.90	-0.38%
02/27/2020	3,062.50	-4.42%
02/28/2020	2,916.90	-0.83%
03/02/2020	2,974.30	4.60%
03/03/2020	3,096.50	-2.81%
03/04/2020	3,045.80	4.22%
03/05/2020	3,075.70	-3.39%
03/06/2020	2,954.20	-1.70%
03/09/2020	2,863.90	-7.60%
03/10/2020	2,813.50	4.94%
03/11/2020	2,825.60	-4.89%
03/12/2020	2,630.90	-9.51%
03/13/2020	2,570.00	9.29%
03/16/2020	2,508.60	-11.98%
03/17/2020	2,425.70	6.00%
03/18/2020	2,436.50	-5.18%
03/19/2020	2,393.50	0.47%
03/20/2020	2,431.90	-4.34%
03/23/2020	2,290.70	-2.93%
03/24/2020	2,344.40	9.38%
03/25/2020	2,457.80	1.16%
03/26/2020	2,501.30	6.24%
03/27/2020	2,555.90	-3.37%
03/30/2020	2,559.00	3.35%
03/31/2020	2,614.70	-1.60%
04/01/2020	2,498.10	-4.41%
04/02/2020	2,458.50	2.28%
04/03/2020	2,514.90	-1.51%
04/06/2020	2,578.30	7.03%
04/07/2020	2,738.70	-0.16%
04/08/2020	2,685.00	3.41%
04/09/2020	2,777.00	1.45%
04/13/2020	2,782.50	-1.01%
04/14/2020	2,805.10	3.06%
04/15/2020	2,795.60	-2.20%
04/16/2020	2,799.30	0.58%
04/17/2020	2,842.40	2.68%
04/20/2020	2,845.60	-1.79%
04/21/2020	2,784.80	-3.07%
04/22/2020	2,787.90	2.29%
04/23/2020	2,810.40	-0.05%
04/24/2020	2,812.60	1.39%
04/27/2020	2,854.70	1.47%
04/28/2020	2,910.00	-0.52%
04/29/2020	2,918.50	2.66%
04/30/2020	2,930.90	-0.92%
05/01/2020	2,869.10	-2.81%
05/04/2020	2,815.00	0.42%
05/05/2020	2,868.90	0.90%
05/06/2020	2,883.10	-0.70%
05/07/2020	2,878.30	1.15%
05/08/2020	2,908.80	1.69%
05/11/2020	2,915.50	0.02%
05/12/2020	2,939.50	-2.05%
05/13/2020	2,865.90	-1.75%
05/14/2020	2,794.50	1.15%
05/15/2020	2,829.90	0.39%
05/18/2020	2,913.90	3.15%
05/19/2020	2,948.60	-1.05%
05/20/2020	2,953.60	1.67%
05/21/2020	2,969.90	-0.78%
05/22/2020	2,948.10	0.23%
05/26/2020	3,004.10	1.23%
05/27/2020	3,015.70	1.48%
05/28/2020	3,046.60	-0.21%
05/29/2020	3,025.20	0.48%
06/01/2020	3,038.80	0.37%
06/02/2020	3,064.80	0.82%
06/03/2020	3,098.90	1.37%
06/04/2020	3,111.60	-0.34%
06/05/2020	3,163.80	2.62%
06/08/2020	3,199.90	1.21%
06/09/2020	3,213.30	-0.78%
06/10/2020	3,213.40	-0.53%
06/11/2020	3,123.50	-5.89%
06/12/2020	3,071.00	1.31%
06/15/2020	2,993.80	0.83%
06/16/2020	3,131.00	1.89%
06/17/2020	3,136.10	-0.36%
06/18/2020	3,101.60	0.06%
06/19/2020	3,140.30	-0.56%
06/22/2020	3,094.40	0.65%
06/23/2020	3,138.70	0.43%
06/24/2020	3,114.40	-2.59%
06/25/2020	3,046.60	1.10%
06/26/2020	3,073.20	-2.42%
06/29/2020	3,018.60	1.47%
06/30/2020	3,050.20	1.54%
07/01/2020	3,105.90	0.50%
07/02/2020	3,143.60	0.45%
07/06/2020	3,155.30	1.59%
07/07/2020	3,166.40	-1.08%
07/08/2020	3,153.10	0.78%
07/09/2020	3,176.20	-0.56%
07/10/2020	3,152.50	1.04%
07/13/2020	3,205.10	-0.94%
07/14/2020	3,141.10	1.34%
07/15/2020	3,226.00	0.91%
07/16/2020	3,208.40	-0.34%
07/17/2020	3,224.20	0.28%
07/20/2020	3,224.30	0.84%
07/21/2020	3,268.50	0.17%
07/22/2020	3,254.90	0.57%
07/23/2020	3,271.60	-1.23%
07/24/2020	3,218.60	-0.62%
07/27/2020	3,219.80	0.74%
07/28/2020	3,234.30	-0.65%
07/29/2020	3,227.20	1.24%
07/30/2020	3,231.80	-0.37%
07/31/2020	3,270.40	0.77%
08/03/2020	3,288.30	0.72%
08/04/2020	3,289.90	0.36%
08/05/2020	3,317.40	0.64%
08/06/2020	3,323.20	0.64%
08/07/2020	3,340.10	0.06%
08/10/2020	3,356.00	0.27%
08/11/2020	3,370.30	-0.80%
08/12/2020	3,355.50	1.40%
08/13/2020	3,372.90	-0.20%
08/14/2020	3,368.70	-0.02%
08/17/2020	3,380.90	0.27%
08/18/2020	3,387.00	0.23%
08/19/2020	3,392.50	-0.44%
08/20/2020	3,360.50	0.32%
08/21/2020	3,386.00	0.35%
08/24/2020	3,418.10	1.00%
08/25/2020	3,435.90	0.36%
08/26/2020	3,450.00	1.02%
08/27/2020	3,485.10	0.17%
08/28/2020	3,494.70	0.67%
08/31/2020	3,509.70	-0.22%
09/01/2020	3,507.40	0.75%
09/02/2020	3,543.80	1.53%
09/03/2020	3,564.70	-3.51%
09/04/2020	3,453.60	-0.81%
09/08/2020	3,371.90	-2.78%
09/09/2020	3,369.80	2.02%
09/10/2020	3,412.60	-1.76%
09/11/2020	3,352.70	0.05%
09/14/2020	3,363.60	1.27%
09/15/2020	3,407.70	0.52%
09/16/2020	3,411.20	-0.46%
09/17/2020	3,346.90	-0.84%
09/18/2020	3,357.40	-1.12%
09/21/2020	3,285.60	-1.16%
09/22/2020	3,295.80	1.05%
09/23/2020	3,320.10	-2.37%
09/24/2020	3,226.10	0.30%
09/25/2020	3,236.70	1.60%
09/28/2020	3,333.90	1.61%
09/29/2020	3,350.90	-0.48%
09/30/2020	3,341.20	0.82%
10/01/2020	3,385.90	0.53%
10/02/2020	3,338.90	-0.96%
10/05/2020	3,367.30	1.80%
10/06/2020	3,408.70	-1.40%
10/07/2020	3,384.60	1.74%
10/08/2020	3,434.30	0.80%
10/09/2020	3,459.70	0.88%
10/12/2020	3,500.00	1.64%
10/13/2020	3,534.00	-0.63%
10/14/2020	3,515.50	-0.66%
10/15/2020	3,453.70	-0.15%
10/16/2020	3,493.50	0.01%
10/19/2020	3,493.70	-1.63%
10/20/2020	3,439.40	0.47%
10/21/2020	3,439.90	-0.22%
10/22/2020	3,438.50	0.52%
10/23/2020	3,464.90	0.34%
10/26/2020	3,441.40	-1.86%
10/27/2020	3,403.20	-0.30%
10/28/2020	3,342.50	-3.53%
10/29/2020	3,277.20	1.20%
10/30/2020	3,293.60	-1.21%
11/02/2020	3,296.20	1.23%
11/03/2020	3,336.20	1.78%
11/04/2020	3,406.50	2.20%
11/05/2020	3,485.70	1.95%
11/06/2020	3,508.30	-0.03%
11/09/2020	3,583.00	1.17%
11/10/2020	3,543.30	-0.14%
11/11/2020	3,563.20	0.77%
11/12/2020	3,562.70	-1.00%
11/13/2020	3,552.60	1.36%
11/16/2020	3,600.20	1.16%
11/17/2020	3,610.30	-0.48%
11/18/2020	3,612.10	-1.16%
11/19/2020	3,559.40	0.40%
11/20/2020	3,579.30	-0.68%
11/23/2020	3,566.80	0.57%
11/24/2020	3,594.50	1.62%
11/25/2020	3,635.50	-0.16%
11/27/2020	3,638.60	0.24%
11/30/2020	3,634.20	-0.46%
12/01/2020	3,645.90	1.13%
12/02/2020	3,653.80	0.18%
12/03/2020	3,668.30	-0.06%
12/04/2020	3,670.90	0.88%
12/07/2020	3,694.70	-0.19%
12/08/2020	3,683.10	0.28%
12/09/2020	3,706.00	-0.79%
12/10/2020	3,659.10	-0.13%
12/11/2020	3,656.10	-0.13%
12/14/2020	3,675.30	-0.44%
12/15/2020	3,666.40	1.29%
12/16/2020	3,696.20	0.18%
12/17/2020	3,713.70	0.58%
12/18/2020	3,722.40	-0.35%
12/21/2020	3,684.30	-0.39%
12/22/2020	3,698.10	-0.21%
12/23/2020	3,693.40	0.07%
12/24/2020	3,694.00	0.36%
12/28/2020	3,723.00	0.87%
12/29/2020	3,750.00	-0.22%
12/30/2020	3,736.20	0.13%
12/31/2020	3,733.30	0.65%
01/04/2021	3,764.60	-1.47%
01/05/2021	3,698.00	0.71%
01/06/2021	3,712.20	0.57%
01/07/2021	3,764.70	1.49%
01/08/2021	3,815.10	0.55%
01/11/2021	3,803.10	-0.66%
01/12/2021	3,801.60	0.04%
01/13/2021	3,802.20	0.23%
01/14/2021	3,815.00	-0.38%
01/15/2021	3,788.70	-0.72%
01/19/2021	3,781.90	0.81%
01/20/2021	3,816.20	1.39%
01/21/2021	3,857.50	0.03%
01/22/2021	3,844.20	-0.30%
01/25/2021	3,851.70	0.36%
01/26/2021	3,863.00	-0.15%
01/27/2021	3,836.80	-2.57%
01/28/2021	3,755.80	0.98%
01/29/2021	3,778.10	-1.93%
02/01/2021	3,731.20	1.61%
02/02/2021	3,791.80	1.39%
02/03/2021	3,840.30	0.10%
02/04/2021	3,836.70	1.08%
02/05/2021	3,878.30	0.39%
02/08/2021	3,892.60	0.74%
02/09/2021	3,910.50	-0.11%
02/10/2021	3,920.80	-0.03%
02/11/2021	3,916.40	0.17%
02/12/2021	3,911.70	0.47%
02/16/2021	3,939.60	-0.06%
02/17/2021	3,918.50	-0.03%
02/18/2021	3,915.90	-0.44%
02/19/2021	3,921.20	-0.19%
02/22/2021	3,885.60	-0.77%
02/23/2021	3,857.10	0.13%
02/24/2021	3,873.70	1.13%
02/25/2021	3,915.80	-2.45%
02/26/2021	3,839.70	-0.47%
03/01/2021	3,842.50	2.38%
03/02/2021	3,903.60	-0.81%
03/03/2021	3,864.00	-1.31%
03/04/2021	3,818.50	-1.34%
03/05/2021	3,793.60	1.95%
03/08/2021	3,844.40	-0.54%
03/09/2021	3,851.90	1.42%
03/10/2021	3,892.00	0.60%
03/11/2021	3,915.50	1.04%
03/12/2021	3,924.50	0.10%
03/15/2021	3,943.00	0.65%
03/16/2021	3,973.60	-0.16%
03/17/2021	3,949.60	0.29%
03/18/2021	3,953.50	-1.47%
03/19/2021	3,913.10	-0.06%
03/22/2021	3,916.50	0.70%
03/23/2021	3,937.60	-0.76%
03/24/2021	3,919.90	-0.55%
03/25/2021	3,879.30	0.52%
03/26/2021	3,917.10	1.66%
03/29/2021	3,969.30	-0.09%
03/30/2021	3,963.30	-0.31%
03/31/2021	3,967.20	0.36%
04/01/2021	3,992.80	1.18%
04/05/2021	4,034.40	1.44%
04/06/2021	4,075.60	-0.10%
04/07/2021	4,074.30	0.15%
04/08/2021	4,089.90	0.42%
04/09/2021	4,096.10	0.77%
04/12/2021	4,124.70	-0.02%
04/13/2021	4,130.10	0.33%
04/14/2021	4,141.60	-0.41%
04/15/2021	4,139.80	1.11%
04/16/2021	4,174.10	0.36%
04/19/2021	4,179.80	-0.53%
04/20/2021	4,159.20	-0.68%
04/21/2021	4,128.40	0.93%
04/22/2021	4,170.50	-0.92%
04/23/2021	4,138.80	1.09%
04/26/2021	4,185.00	0.18%
04/27/2021	4,188.20	-0.02%
04/28/2021	4,185.10	-0.08%
04/29/2021	4,206.10	0.68%
04/30/2021	4,198.10	-0.72%
05/03/2021	4,192.00	0.28%
05/04/2021	4,179.00	-0.67%
05/05/2021	4,177.10	0.07%
05/06/2021	4,169.10	0.82%
05/07/2021	4,210.30	0.74%
05/10/2021	4,228.30	-1.04%
05/11/2021	4,150.30	-0.87%
05/12/2021	4,130.60	-2.15%
05/13/2021	4,075.00	1.22%
05/14/2021	4,129.60	1.49%
05/17/2021	4,169.90	-0.25%
05/18/2021	4,165.90	-0.85%
05/19/2021	4,098.40	-0.29%
05/20/2021	4,122.00	1.05%
05/21/2021	4,168.60	-0.08%
05/24/2021	4,170.20	0.99%
05/25/2021	4,205.90	-0.21%
05/26/2021	4,191.60	0.19%
05/27/2021	4,201.90	0.12%
05/28/2021	4,210.80	0.08%
06/01/2021	4,216.50	-0.05%
06/02/2021	4,206.80	0.15%
06/03/2021	4,191.40	-0.36%
06/04/2021	4,206.10	0.88%
06/07/2021	4,229.30	-0.08%
06/08/2021	4,233.80	0.02%
06/09/2021	4,233.00	-0.18%
06/10/2021	4,228.60	0.46%
06/11/2021	4,242.90	0.19%
06/14/2021	4,248.30	0.18%
06/15/2021	4,255.30	-0.20%
06/16/2021	4,248.90	-0.54%
06/17/2021	4,220.40	-0.04%
06/18/2021	4,204.80	-1.31%
06/21/2021	4,173.40	1.40%
06/22/2021	4,224.60	0.51%
06/23/2021	4,249.30	-0.11%
06/24/2021	4,257.00	0.58%
06/25/2021	4,274.40	0.33%
06/28/2021	4,284.90	0.23%
06/29/2021	4,293.20	0.03%
06/30/2021	4,290.60	0.13%
07/01/2021	4,300.70	0.52%
07/02/2021	4,326.60	0.75%
07/06/2021	4,356.50	-0.20%
07/07/2021	4,351.00	0.34%
07/08/2021	4,321.10	-0.86%
07/09/2021	4,329.40	1.13%
07/12/2021	4,372.40	0.34%
07/13/2021	4,381.10	-0.35%
07/14/2021	4,380.10	0.12%
07/15/2021	4,369.00	-0.33%
07/16/2021	4,367.40	-0.75%
07/19/2021	4,296.40	-1.59%
07/20/2021	4,265.10	1.52%
07/21/2021	4,331.10	0.82%
07/22/2021	4,361.30	0.20%
07/23/2021	4,381.20	1.01%
07/26/2021	4,409.60	0.24%
07/27/2021	4,416.40	-0.47%
07/28/2021	4,402.90	-0.02%
07/29/2021	4,403.60	0.42%
07/30/2021	4,395.10	-0.54%
08/02/2021	4,406.90	-0.18%
08/03/2021	4,392.70	0.82%
08/04/2021	4,415.90	-0.46%
08/05/2021	4,408.90	0.60%
08/06/2021	4,429.10	0.17%
08/09/2021	4,437.80	-0.09%
08/10/2021	4,435.80	0.10%
08/11/2021	4,442.20	0.25%
08/12/2021	4,446.10	0.29%
08/13/2021	4,464.80	0.16%
08/16/2021	4,461.60	0.26%
08/17/2021	4,462.10	-0.71%
08/18/2021	4,440.90	-1.07%
08/19/2021	4,382.40	0.12%
08/20/2021	4,410.60	0.81%
08/23/2021	4,450.30	0.85%
08/24/2021	4,484.40	0.15%
08/25/2021	4,490.40	0.22%
08/26/2021	4,493.80	-0.58%
08/27/2021	4,474.10	0.88%
08/30/2021	4,513.80	0.43%
08/31/2021	4,529.80	-0.13%
09/01/2021	4,528.80	0.03%
09/02/2021	4,534.50	0.28%
09/03/2021	4,532.40	-0.03%
09/07/2021	4,535.40	-0.34%
09/08/2021	4,518.10	-0.13%
09/09/2021	4,513.00	-0.46%
09/10/2021	4,506.90	-0.77%
09/13/2021	4,474.80	0.23%
09/14/2021	4,479.30	-0.57%
09/15/2021	4,447.50	0.85%
09/16/2021	4,477.10	-0.15%
09/17/2021	4,469.70	-0.91%
09/20/2021	4,402.90	-1.70%
09/21/2021	4,374.40	-0.08%
09/22/2021	4,367.40	0.95%
09/23/2021	4,406.80	1.21%
09/24/2021	4,438.00	0.15%
09/27/2021	4,442.10	-0.28%
09/28/2021	4,419.50	-2.04%
09/29/2021	4,362.40	0.16%
09/30/2021	4,370.70	-1.19%
10/01/2021	4,317.20	1.15%
10/04/2021	4,348.80	-1.30%
10/05/2021	4,309.90	1.05%
10/06/2021	4,319.60	0.41%
10/07/2021	4,383.70	0.83%
10/08/2021	4,406.50	-0.19%
10/11/2021	4,385.40	-0.69%
10/12/2021	4,368.30	-0.24%
10/13/2021	4,358.00	0.30%
10/14/2021	4,386.80	1.71%
10/15/2021	4,447.70	0.75%
10/18/2021	4,463.70	0.34%
10/19/2021	4,497.30	0.74%
10/20/2021	4,524.40	0.37%
10/21/2021	4,532.20	0.30%
10/22/2021	4,546.10	-0.11%
10/25/2021	4,553.70	0.48%
10/26/2021	4,578.70	0.18%
10/27/2021	4,580.20	-0.50%
10/28/2021	4,562.80	0.98%
10/29/2021	4,572.90	0.20%
11/01/2021	4,610.60	0.18%
11/02/2021	4,613.30	0.37%
11/03/2021	4,630.60	0.65%
11/04/2021	4,662.90	0.42%
11/05/2021	4,699.30	0.37%
11/08/2021	4,701.50	0.09%
11/09/2021	4,707.20	-0.35%
11/10/2021	4,670.30	-0.82%
11/11/2021	4,659.40	0.06%
11/12/2021	4,655.20	0.72%
11/15/2021	4,689.30	0.00%
11/16/2021	4,679.40	0.39%
11/17/2021	4,701.50	-0.26%
11/18/2021	4,700.70	0.34%
11/19/2021	4,708.40	-0.14%
11/22/2021	4,712.00	-0.32%
11/23/2021	4,678.50	0.17%
11/24/2021	4,675.80	0.23%
11/26/2021	4,664.60	-2.27%
11/29/2021	4,628.80	1.32%
11/30/2021	4,640.20	-1.90%
12/01/2021	4,602.80	-1.18%
12/02/2021	4,504.70	1.42%
12/03/2021	4,589.50	-0.85%
12/06/2021	4,548.40	1.17%
12/07/2021	4,632.00	2.07%
12/08/2021	4,690.90	0.31%
12/09/2021	4,691.00	-0.72%
12/10/2021	4,687.60	0.96%
12/13/2021	4,710.30	-0.91%
12/14/2021	4,643.00	-0.75%
12/15/2021	4,636.50	1.64%
12/16/2021	4,719.10	-0.87%
12/17/2021	4,652.50	-1.03%
12/20/2021	4,587.90	-1.14%
12/21/2021	4,595.00	1.78%
12/22/2021	4,650.40	1.02%
12/23/2021	4,704.00	0.62%
12/27/2021	4,734.00	1.38%
12/28/2021	4,795.50	-0.10%
12/29/2021	4,788.60	0.14%
12/30/2021	4,794.20	-0.30%
12/31/2021	4,775.20	-0.26%
01/03/2022	4,778.10	0.64%
01/04/2022	4,804.50	-0.06%
01/05/2022	4,788.00	-1.94%
01/06/2022	4,693.40	-0.10%
01/07/2022	4,697.70	-0.41%
01/10/2022	4,655.30	-0.14%
01/11/2022	4,669.10	0.92%
01/12/2022	4,728.60	0.28%
01/13/2022	4,733.60	-1.43%
01/14/2022	4,638.00	0.08%
01/18/2022	4,632.20	-1.84%
01/19/2022	4,588.00	-0.97%
01/20/2022	4,547.40	-1.11%
01/21/2022	4,471.40	-1.89%
01/24/2022	4,356.30	0.28%
01/25/2022	4,366.60	-1.22%
01/26/2022	4,408.40	-0.15%
01/27/2022	4,380.60	-0.54%
01/28/2022	4,336.20	2.44%
01/31/2022	4,431.80	1.89%
02/01/2022	4,519.60	0.68%
02/02/2022	4,566.40	0.94%
02/03/2022	4,535.40	-2.44%
02/04/2022	4,482.80	0.52%
02/07/2022	4,505.80	-0.37%
02/08/2022	4,480.00	0.84%
02/09/2022	4,547.00	1.45%
02/10/2022	4,553.20	-1.81%
02/11/2022	4,506.30	-1.90%
02/14/2022	4,412.60	-0.38%
02/15/2022	4,429.30	1.58%
02/16/2022	4,455.80	0.09%
02/17/2022	4,456.10	-2.12%
02/18/2022	4,384.60	-0.72%
02/22/2022	4,332.70	-1.01%
02/23/2022	4,324.90	-1.84%
02/24/2022	4,155.80	1.50%
02/25/2022	4,298.40	2.24%
02/28/2022	4,354.20	-0.24%
03/01/2022	4,363.10	-1.55%
03/02/2022	4,322.60	1.86%
03/03/2022	4,401.30	-0.52%
03/04/2022	4,342.10	-0.79%
03/07/2022	4,327.00	-2.95%
03/08/2022	4,202.70	-0.72%
03/09/2022	4,223.10	2.57%
03/10/2022	4,252.60	-0.43%
03/11/2022	4,279.50	-1.30%
03/14/2022	4,202.80	-0.74%
03/15/2022	4,188.80	2.14%
03/16/2022	4,288.10	2.24%
03/17/2022	4,345.10	1.23%
03/18/2022	4,407.30	1.17%
03/21/2022	4,462.40	-0.04%
03/22/2022	4,469.10	1.13%
03/23/2022	4,493.10	-1.23%
03/24/2022	4,470.00	1.44%
03/25/2022	4,522.90	0.51%
03/28/2022	4,541.10	0.71%
03/29/2022	4,602.90	1.23%
03/30/2022	4,624.20	-0.63%
03/31/2022	4,599.00	-1.56%
04/01/2022	4,540.30	0.34%
04/04/2022	4,548.00	0.81%
04/05/2022	4,572.40	-1.25%
04/06/2022	4,494.20	-0.97%
04/07/2022	4,474.60	0.43%
04/08/2022	4,494.10	-0.26%
04/11/2022	4,462.60	-1.69%
04/12/2022	4,437.60	-0.34%
04/13/2022	4,394.30	1.12%
04/14/2022	4,449.10	-1.21%
04/18/2022	4,385.60	-0.02%
04/19/2022	4,390.60	1.61%
04/20/2022	4,472.30	-0.06%
04/21/2022	4,489.20	-1.47%
04/22/2022	4,385.80	-2.77%
04/25/2022	4,255.30	0.57%
04/26/2022	4,278.10	-2.81%
04/27/2022	4,186.50	0.21%
04/28/2022	4,222.60	2.47%
04/29/2022	4,253.80	-3.63%
05/02/2022	4,130.60	0.57%
05/03/2022	4,159.80	0.48%
05/04/2022	4,181.20	2.99%
05/05/2022	4,270.40	-3.56%
05/06/2022	4,128.20	-0.57%
05/09/2022	4,081.30	-3.20%
05/10/2022	4,035.20	0.25%
05/11/2022	3,990.10	-1.65%
05/12/2022	3,903.90	-0.13%
05/13/2022	3,963.90	2.39%
05/16/2022	4,013.00	-0.40%
05/17/2022	4,052.00	2.02%
05/18/2022	4,052.00	-4.04%
05/19/2022	3,899.00	-0.58%
05/20/2022	3,927.80	0.02%
05/23/2022	3,919.40	1.86%
05/24/2022	3,942.90	-0.81%
05/25/2022	3,929.60	0.94%
05/26/2022	3,984.60	1.99%
05/27/2022	4,077.40	2.47%
05/31/2022	4,151.10	-0.63%
06/01/2022	4,149.80	-0.75%
06/02/2022	4,095.40	1.84%
06/03/2022	4,137.60	-1.64%
06/06/2022	4,134.70	0.31%
06/07/2022	4,096.50	0.95%
06/08/2022	4,147.10	-1.08%
06/09/2022	4,101.60	-2.38%
06/10/2022	3,974.40	-2.91%
06/13/2022	3,838.20	-3.88%
06/14/2022	3,763.50	-0.38%
06/15/2022	3,764.10	1.46%
06/16/2022	3,728.20	-3.25%
06/17/2022	3,665.90	0.22%
06/21/2022	3,715.30	2.45%
06/22/2022	3,733.90	-0.13%
06/23/2022	3,774.70	0.95%
06/24/2022	3,821.80	3.06%
06/27/2022	3,920.80	-0.30%
06/28/2022	3,913.00	-2.01%
06/29/2022	3,825.10	-0.07%
06/30/2022	3,786.00	-0.87%
07/01/2022	3,781.00	1.05%
07/05/2022	3,792.60	0.16%
07/06/2022	3,832.00	0.36%
07/07/2022	3,858.80	1.50%
07/08/2022	3,888.30	-0.08%
07/11/2022	3,880.90	-1.15%
07/12/2022	3,851.90	-0.92%
07/13/2022	3,779.70	-0.45%
07/14/2022	3,764.00	-0.30%
07/15/2022	3,818.00	1.92%
07/18/2022	3,883.80	-0.84%
07/19/2022	3,860.70	2.76%
07/20/2022	3,935.30	0.59%
07/21/2022	3,955.50	0.98%
07/22/2022	3,998.40	-0.93%
07/25/2022	3,965.70	0.13%
07/26/2022	3,953.20	-1.15%
07/27/2022	3,951.40	2.61%
07/28/2022	4,026.10	1.21%
07/29/2022	4,087.30	1.42%
08/01/2022	4,112.40	-0.28%
08/02/2022	4,104.20	-0.67%
08/03/2022	4,108.00	1.56%
08/04/2022	4,154.90	-0.08%
08/05/2022	4,115.90	-0.16%
08/08/2022	4,155.90	-0.12%
08/09/2022	4,133.10	-0.43%
08/10/2022	4,181.00	2.13%
08/11/2022	4,227.40	-0.07%
08/12/2022	4,225.00	1.73%
08/15/2022	4,269.40	0.40%
08/16/2022	4,290.50	0.19%
08/17/2022	4,280.40	-0.72%
08/18/2022	4,273.10	0.23%
08/19/2022	4,266.30	-1.29%
08/22/2022	4,195.10	-2.14%
08/23/2022	4,133.10	-0.22%
08/24/2022	4,126.60	0.29%
08/25/2022	4,153.30	1.41%
08/26/2022	4,198.70	-3.37%
08/29/2022	4,034.60	-0.67%
08/30/2022	4,041.20	-1.10%
08/31/2022	4,000.70	-0.78%
09/01/2022	3,936.70	0.30%
09/02/2022	3,994.70	-1.07%
09/06/2022	3,930.90	-0.41%
09/07/2022	3,909.40	1.83%
09/08/2022	3,959.90	0.66%
09/09/2022	4,022.90	1.53%
09/12/2022	4,083.70	1.06%
09/13/2022	4,037.10	-4.32%
09/14/2022	3,940.70	0.34%
09/15/2022	3,932.40	-1.13%
09/16/2022	3,880.90	-0.72%
09/19/2022	3,849.90	0.69%
09/20/2022	3,875.20	-1.13%
09/21/2022	3,871.40	-1.71%
09/22/2022	3,782.40	-0.84%
09/23/2022	3,727.10	-1.72%
09/26/2022	3,682.70	-1.03%
09/27/2022	3,686.40	-0.21%
09/28/2022	3,651.90	1.97%
09/29/2022	3,687.00	-2.11%
09/30/2022	3,633.50	-1.51%
10/03/2022	3,609.80	2.59%
10/04/2022	3,726.50	3.06%
10/05/2022	3,753.20	-0.20%
10/06/2022	3,772.00	-1.03%
10/07/2022	3,706.70	-2.80%
10/10/2022	3,647.50	-0.75%
10/11/2022	3,595.90	-0.65%
10/12/2022	3,590.80	-0.33%
10/13/2022	3,520.40	2.60%
10/14/2022	3,690.40	-2.37%
10/17/2022	3,638.70	2.65%
10/18/2022	3,746.30	1.14%
10/19/2022	3,703.10	-0.67%
10/20/2022	3,689.10	-0.80%
10/21/2022	3,657.10	2.37%
10/24/2022	3,762.00	1.19%
10/25/2022	3,799.40	1.63%
10/26/2022	3,826.00	-0.74%
10/27/2022	3,834.70	-0.61%
10/28/2022	3,808.30	2.46%
10/31/2022	3,881.80	-0.75%
11/01/2022	3,901.80	-0.41%
11/02/2022	3,852.90	-2.50%
11/03/2022	3,733.20	-1.06%
11/04/2022	3,767.00	1.36%
11/07/2022	3,780.70	0.96%
11/08/2022	3,817.00	0.56%
11/09/2022	3,810.90	-2.08%
11/10/2022	3,859.90	5.54%
11/11/2022	3,963.70	0.92%
11/14/2022	3,978.00	-0.89%
11/15/2022	4,006.40	0.87%
11/16/2022	3,976.80	-0.82%
11/17/2022	3,919.30	-0.31%
11/18/2022	3,966.40	0.47%
11/21/2022	3,956.20	-0.39%
11/22/2022	3,965.50	1.36%
11/23/2022	4,000.30	0.59%
11/25/2022	4,023.30	-0.03%
11/28/2022	4,005.40	-1.54%
11/29/2022	3,964.20	-0.16%
11/30/2022	3,957.20	3.10%
12/01/2022	4,087.10	-0.09%
12/02/2022	4,040.20	-0.12%
12/05/2022	4,052.00	-1.79%
12/06/2022	3,996.60	-1.44%
12/07/2022	3,933.30	-0.19%
12/08/2022	3,947.80	0.75%
12/09/2022	3,954.20	-0.73%
12/12/2022	3,939.30	1.43%
12/13/2022	4,069.40	0.73%
12/14/2022	4,015.50	-0.61%
12/15/2022	3,958.40	-2.49%
12/16/2022	3,890.90	-1.11%
12/19/2022	3,853.80	-0.90%
12/20/2022	3,810.50	0.10%
12/21/2022	3,839.50	1.49%
12/22/2022	3,853.30	-1.44%
12/23/2022	3,815.10	0.59%
12/27/2022	3,843.30	-0.41%
12/28/2022	3,829.60	-1.20%
12/29/2022	3,805.40	1.75%
12/30/2022	3,829.10	-0.25%
01/03/2023	3,853.30	-0.40%
01/04/2023	3,840.40	0.76%
01/05/2023	3,839.70	-1.17%
01/06/2023	3,823.40	2.28%
01/09/2023	3,910.80	-0.08%
01/10/2023	3,888.60	0.70%
01/11/2023	3,932.30	1.29%
01/12/2023	3,977.60	0.34%
01/13/2023	3,960.60	0.40%
01/17/2023	3,999.30	-0.20%
01/18/2023	4,002.20	-1.56%
01/19/2023	3,911.80	-0.77%
01/20/2023	3,909.00	1.89%
01/23/2023	3,978.10	1.19%
01/24/2023	4,001.70	-0.07%
01/25/2023	3,982.70	-0.02%
01/26/2023	4,036.10	1.10%
01/27/2023	4,053.70	0.25%
01/30/2023	4,049.30	-1.30%
01/31/2023	4,020.80	1.46%
02/01/2023	4,070.10	1.04%
02/02/2023	4,158.70	1.47%
02/03/2023	4,136.70	-1.04%
02/06/2023	4,119.60	-0.61%
02/07/2023	4,105.40	1.29%
02/08/2023	4,153.50	-1.11%
02/09/2023	4,144.20	-0.88%
02/10/2023	4,068.90	0.22%
02/13/2023	4,096.60	1.14%
02/14/2023	4,126.70	-0.03%
02/15/2023	4,119.50	0.28%
02/16/2023	4,114.80	-1.38%
02/17/2023	4,077.40	-0.28%
02/21/2023	4,052.30	-2.01%
02/22/2023	4,001.80	-0.16%
02/23/2023	4,018.60	0.53%
02/24/2023	3,973.20	-1.05%
02/27/2023	3,992.40	0.31%
